date,city,cid,industry,platform,number,amount
202203,彰化縣,N,廣播、電視節目編排及傳播業,無載具,13,12540
202404,桃園市,H,企業總管理機構及管理顧問業,使用載具,2691,13335727
202404,新北市,F,基本金屬製造業,無載具,1266,36505731
202404,臺南市,D,成衣及服飾品製造業,使用載具,227,668752
202203,新竹縣,J,印刷及資料儲存媒體複製業,使用載具,465,1038507
202404,苗栗縣,K,教育業,無載具,594,2662759
202203,苗栗縣,K,教育業,使用載具,269,1346193
202404,高雄市,E,住宿業,使用載具,39578,102992996
202404,高雄市,E,運動、娛樂及休閒服務業,使用載具,141037,166502240
202404,高雄市,E,企業總管理機構及管理顧問業,無載具,2690,14237300
202404,臺南市,D,金屬製品製造業,使用載具,1252,7508906
202203,高雄市,E,電力設備及配備製造業,無載具,1904,157586746
202404,新北市,F,皮革、毛皮及其製品製造業,無載具,522,2280848
202404,臺中市,B,家具製造業,無載具,614,8799974
202404,金門縣,W,運輸輔助業,無載具,3107,178325
202203,臺中市,B,個人及家庭用品維修業,無載具,31716,261860074
202404,苗栗縣,K,影片及電視節目業；聲音錄製及音樂發行業,無載具,4181,967844
202203,嘉義縣,Q,電信業,使用載具,50,207133
202203,新竹縣,J,機械設備製造業,使用載具,186,218124
202404,臺北市,A,飲料製造業,無載具,8485,8068089
202203,基隆市,C,出版業,無載具,119,408367
202404,臺北市,A,未分類其他服務業,無載具,73198,649064441
202203,雲林縣,P,漁業,無載具,6,35000
202404,基隆市,C,水上運輸業,使用載具,4,1700
202203,彰化縣,N,紙漿、紙及紙製品製造業,無載具,748,170767430
202203,苗栗縣,K,廣告業及市場研究業,無載具,81,84801
202404,臺北市,A,機械設備製造業,使用載具,22618,7688747
202404,新北市,F,藥品及醫用化學製品製造業,無載具,10957,195828097
202203,臺中市,B,郵政及快遞業,使用載具,2799,815069
202404,新北市,F,建築、工程服務及技術檢測、分析服務業,使用載具,5299,8729017
202303,基隆市,C,石油及煤製品製造業,無載具,22656,11632211
202303,宜蘭縣,G,非金屬礦物製品製造業,無載具,96,6451808
202303,新竹縣,J,教育業,無載具,3472,21485442
202303,新北市,F,專門營造業,使用載具,12536,36588777
202303,金門縣,W,影片及電視節目業；聲音錄製及音樂發行業,使用載具,560,110387
202303,基隆市,C,電信業,使用載具,605115,355173570
202303,臺南市,D,創作及藝術表演業,無載具,30411,10511882
202303,臺北市,A,創作及藝術表演業,無載具,20344,103363163
202303,桃園市,H,建築物及綠化服務業,使用載具,707,2351713
202303,臺北市,A,圖書館、檔案保存、博物館及類似機構,無載具,5188,1226585
202303,臺北市,A,個人及家庭用品維修業,使用載具,8491,31834293
202303,臺南市,D,塑膠製品製造業,無載具,93,16546989
202303,高雄市,E,不動產經營及相關服務業,使用載具,34238,19575004
202303,屏東縣,T,不動產開發業,使用載具,504,225371
202303,基隆市,C,家具製造業,無載具,85,3916900
202303,高雄市,E,個人及家庭用品維修業,無載具,20544,616372380
202303,雲林縣,P,宗教、職業及類似組織,無載具,1668,1690686
202303,新竹市,O,印刷及資料儲存媒體複製業,使用載具,1241,1045332
202303,彰化縣,N,教育業,無載具,1910,10342924
202303,臺南市,D,其他社會工作服務業,無載具,2638,679721
202303,臺中市,B,其他化學製品製造業,無載具,2219,413907184
202303,高雄市,E,非金屬礦物製品製造業,無載具,281,5703722
202303,臺中市,B,金融服務業,無載具,1494,36489700
202303,臺南市,D,建築物及綠化服務業,使用載具,212,397401
202303,新北市,F,汽車及其零件製造業,使用載具,203588,494264329
202303,新竹縣,J,化學原材料、肥料、氮化合物、塑橡膠原料及人造纖維製造業,使用載具,2,3390
202303,苗栗縣,K,建築、工程服務及技術檢測、分析服務業,無載具,2,2000
202303,臺東縣,V,批發業,使用載具,56004,33561783
202303,臺中市,B,餐飲業,無載具,9149084,2552710517
202303,南投縣,M,木竹製品製造業,無載具,1101,1072805
202303,新北市,F,運動、娛樂及休閒服務業,使用載具,214469,253582724
202303,臺南市,D,其他運輸工具及其零件製造業,無載具,12,16052920
202303,南投縣,M,住宿業,無載具,56417,129720996
202303,嘉義市,I,零售業,無載具,2902709,1563964574
202303,屏東縣,T,餐飲業,使用載具,563644,122432930
202303,新北市,F,電子零組件製造業,無載具,7149,1723024119
202303,彰化縣,N,運動、娛樂及休閒服務業,無載具,24576,37543423
202303,高雄市,E,批發業,使用載具,615339,782096260
202303,新竹縣,J,創作及藝術表演業,使用載具,183,360999
202303,高雄市,E,住宿業,使用載具,25301,60408737
202303,屏東縣,T,石油及煤製品製造業,無載具,50457,16517739
202303,臺北市,A,飲料製造業,無載具,15636,8953713
202303,高雄市,E,企業總管理機構及管理顧問業,使用載具,1360,9671156
202303,苗栗縣,K,紙漿、紙及紙製品製造業,使用載具,1,360
202303,臺北市,A,出版業,無載具,44439,123524094
202303,高雄市,E,水上運輸業,無載具,1263,2135608
202303,臺中市,B,廣告業及市場研究業,使用載具,8927,8397631
202303,彰化縣,N,塑膠製品製造業,無載具,1314,67929849
202303,南投縣,M,不動產經營及相關服務業,無載具,38188,11779028
202303,臺北市,A,飲料製造業,使用載具,14309,2176628
202303,苗栗縣,K,租賃業,無載具,119,204982
202303,新北市,F,木竹製品製造業,使用載具,35,127228
202303,雲林縣,P,其他化學製品製造業,使用載具,85,55625
202303,臺南市,D,木竹製品製造業,無載具,15,4172537
202303,南投縣,M,人力仲介及供應業,無載具,1450,3472321
202303,花蓮縣,U,廣告業及市場研究業,使用載具,62,1393746
202303,桃園市,H,電信業,使用載具,71559,92005068
202303,連江縣,Z,餐飲業,使用載具,3359,749875
202303,新竹市,O,金屬製品製造業,無載具,7,7872
202303,新竹縣,J,廣播、電視節目編排及傳播業,無載具,1304,1302972
202303,臺北市,A,非金屬礦物製品製造業,使用載具,146,603039
202303,澎湖縣,X,電力設備及配備製造業,使用載具,34,21148
202303,宜蘭縣,G,餐飲業,使用載具,265756,89149705
202303,花蓮縣,U,資訊服務業,使用載具,686,289830
202303,新北市,F,其他製造業,使用載具,1968,5187630
202303,新竹縣,J,其他製造業,無載具,1355,7297491
202303,澎湖縣,X,水上運輸業,無載具,3160,625280
202303,宜蘭縣,G,漁業,無載具,18,104071
202303,臺中市,B,廣播、電視節目編排及傳播業,無載具,1497,2670627
202303,苗栗縣,K,出版業,使用載具,2,15810
202303,嘉義縣,Q,機械設備製造業,無載具,135,16669740
202303,新竹縣,J,個人及家庭用品維修業,使用載具,2207,8879243
202303,宜蘭縣,G,旅行及相關服務業,使用載具,2,479
202303,雲林縣,P,保全及偵探業,使用載具,224,1909556
202303,新竹縣,J,塑膠製品製造業,無載具,83,8223866
202303,嘉義市,I,電力設備及配備製造業,使用載具,315513,400135444
202303,臺中市,B,不動產開發業,無載具,324672,3096569254
202303,桃園市,H,餐飲業,使用載具,2634728,741525320
202303,新竹市,O,未分類其他服務業,無載具,5058,12113440
202303,新竹市,O,運動、娛樂及休閒服務業,無載具,28981,34954589
202303,臺北市,A,醫療保健業,無載具,3801,65334126
202303,新北市,F,人力仲介及供應業,無載具,107572,43156915
202303,臺中市,B,基本金屬製造業,使用載具,747,533294
202303,高雄市,E,人力仲介及供應業,無載具,8520,13590598
202303,新竹市,O,專門營造業,無載具,894,70195865
202303,臺中市,B,木竹製品製造業,無載具,532,3414180
202303,花蓮縣,U,住宿業,無載具,36443,123998102
202303,苗栗縣,K,金融服務業,無載具,5425,2240759
202303,基隆市,C,不動產經營及相關服務業,無載具,2428,690478
202303,臺東縣,V,住宿業,無載具,30962,87428079
202303,南投縣,M,批發業,使用載具,57499,92834155
202303,新竹市,O,研究發展服務業,無載具,437,4210838
202303,臺南市,D,倉儲業,使用載具,6,2455
202303,桃園市,H,飲料製造業,無載具,97,460865
202303,高雄市,E,皮革、毛皮及其製品製造業,使用載具,39,165609
202303,嘉義縣,Q,金屬製品製造業,無載具,43,708415
202308,彰化縣,N,化學原材料、肥料、氮化合物、塑橡膠原料及人造纖維製造業,使用載具,266,104357
202208,苗栗縣,K,創作及藝術表演業,無載具,195,191640
202205,臺中市,B,專門設計業,無載具,4503,9705852
202308,雲林縣,P,個人及家庭用品維修業,使用載具,393,1882974
202205,臺北市,A,批發業,無載具,3417120,29427768309
202208,高雄市,E,居住型照顧服務業,無載具,386,6347934
202308,臺北市,A,陸上運輸業,使用載具,210649,234938785
202205,南投縣,M,運動、娛樂及休閒服務業,使用載具,8700,7130009
202208,宜蘭縣,G,非金屬礦物製品製造業,無載具,86,3912576
202308,嘉義市,I,零售業,使用載具,2127414,964504566
202208,屏東縣,T,個人及家庭用品維修業,無載具,27511,66398126
202208,基隆市,C,出版業,無載具,108,355240
202208,新竹縣,J,研究發展服務業,無載具,1688,141605643
202208,屏東縣,T,建築工程業,無載具,3,1139600
202205,高雄市,E,農、牧業,使用載具,1229,2370844
202308,臺中市,B,污染整治業,無載具,18,133063
202308,宜蘭縣,G,研究發展服務業,無載具,10,16170
202208,臺北市,A,電力設備及配備製造業,使用載具,4632,4739050
202205,桃園市,H,證券期貨及金融輔助業,無載具,6772,2353411
202208,桃園市,H,金融服務業,使用載具,25,8570
202205,桃園市,H,電力及燃氣供應業,使用載具,810517,1094048419
202208,嘉義縣,Q,運動、娛樂及休閒服務業,使用載具,2015,5017987
202208,屏東縣,T,教育業,使用載具,149,776247
202205,嘉義縣,Q,非金屬礦物製品製造業,使用載具,2386,990371
202205,新竹縣,J,個人及家庭用品維修業,使用載具,1308,4991427
202205,臺北市,A,產業用機械設備維修及安裝業,使用載具,92,919665
202205,南投縣,M,零售業,無載具,3460722,1429462883
202208,宜蘭縣,G,出版業,無載具,1,1306
202308,新竹市,O,其他製造業,無載具,625,29898497
202205,新竹市,O,人力仲介及供應業,無載具,1392,2444800
202205,彰化縣,N,木竹製品製造業,無載具,479,232206
202205,雲林縣,P,餐飲業,使用載具,191372,39875400
202208,雲林縣,P,其他化學製品製造業,使用載具,60,40545
202308,彰化縣,N,影片及電視節目業；聲音錄製及音樂發行業,使用載具,119,402220
202208,彰化縣,N,郵政及快遞業,無載具,5911,4079660
202205,基隆市,C,用水供應業,使用載具,78993,29194839
202308,金門縣,W,航空運輸業,使用載具,662,100714
202208,高雄市,E,餐飲業,無載具,9309885,2133787712
202308,苗栗縣,K,化學原材料、肥料、氮化合物、塑橡膠原料及人造纖維製造業,無載具,24,115947
202208,桃園市,H,廢水及污水處理業,無載具,1,76500
202308,金門縣,W,住宿業,無載具,727,5483842
202208,南投縣,M,電腦、電子產品及光學製品製造業,使用載具,1498,1420980
202308,高雄市,E,塑膠製品製造業,使用載具,2,1570
202205,桃園市,H,郵政及快遞業,使用載具,251,52807
202308,臺中市,B,電力設備及配備製造業,使用載具,4,3775
202205,臺中市,B,皮革、毛皮及其製品製造業,使用載具,108,150687
202308,苗栗縣,K,其他社會工作服務業,無載具,193,206493
202208,嘉義市,I,教育業,無載具,956,6328108
202308,桃園市,H,汽車及其零件製造業,使用載具,631,517147
202308,花蓮縣,U,租賃業,使用載具,1721,4216945
202208,高雄市,E,批發業,無載具,1623955,6411048325
202208,臺東縣,V,廣告業及市場研究業,無載具,88,140989
202205,雲林縣,P,租賃業,使用載具,41,84918
202205,花蓮縣,U,飲料製造業,無載具,1884,1873341
202208,新竹縣,J,橡膠製品製造業,無載具,96,58383160
202208,臺北市,A,電信業,無載具,107221,615961619
202208,臺北市,A,金融服務業,使用載具,67293,126928730
202308,宜蘭縣,G,塑膠製品製造業,無載具,70,77869
202205,宜蘭縣,G,土木工程業,無載具,703,162633
202205,高雄市,E,郵政及快遞業,無載具,17500,13906349
202208,南投縣,M,飲料製造業,無載具,36498,14819773
202308,臺南市,D,機械設備製造業,無載具,1589,100016082
202308,屏東縣,T,零售業,使用載具,4753372,1321748018
202208,澎湖縣,X,水上運輸業,無載具,3218,578976
202208,苗栗縣,K,資訊服務業,使用載具,301,1487251
202208,桃園市,H,食品及飼品製造業,無載具,162825,249017739
202205,新竹縣,J,行政支援服務業,使用載具,53956,21405863
202208,屏東縣,T,餐飲業,無載具,1942644,460205141
202208,苗栗縣,K,郵政及快遞業,無載具,1281,1317476
202208,連江縣,Z,住宿業,使用載具,45,191530
202205,連江縣,Z,住宿業,使用載具,11,27920
202208,高雄市,E,不動產經營及相關服務業,使用載具,23712,8669848
202205,花蓮縣,U,企業總管理機構及管理顧問業,使用載具,15221,2249862
202205,新竹縣,J,石油及煤製品製造業,使用載具,14314,6156626
202205,新竹縣,J,電腦、電子產品及光學製品製造業,無載具,730,37392122
202208,臺南市,D,化學原材料、肥料、氮化合物、塑橡膠原料及人造纖維製造業,無載具,43,54546061
202205,新竹縣,J,居住型照顧服務業,無載具,221,365823
202208,彰化縣,N,批發業,無載具,317169,1279743844
202205,苗栗縣,K,陸上運輸業,使用載具,3892,1116018
202205,雲林縣,P,住宿業,無載具,3611,5585968
202208,新竹市,O,廣播、電視節目編排及傳播業,使用載具,36680,41440564
202208,彰化縣,N,汽車及其零件製造業,無載具,560,1175779176
202205,臺中市,B,其他專業、科學及技術服務業,使用載具,792,907598
202308,雲林縣,P,保全及偵探業,使用載具,240,2289631
202208,嘉義縣,Q,資訊服務業,無載具,20,493100
202208,桃園市,H,餐飲業,使用載具,2039859,597304667
202308,雲林縣,P,資訊服務業,使用載具,249,148521
202308,彰化縣,N,租賃業,無載具,6500,14808553
202205,苗栗縣,K,未分類其他服務業,使用載具,147,1220761
202205,高雄市,E,印刷及資料儲存媒體複製業,使用載具,1484,3040127
202308,金門縣,W,電信業,使用載具,53832,35742526
202205,連江縣,Z,電信業,無載具,202,871333
202208,嘉義市,I,食品及飼品製造業,無載具,2053,6379197
202205,南投縣,M,不動產經營及相關服務業,無載具,35908,11045915
